factor_date,factor_name,hold_start,hold_end,top_return,bottom_return,long_short_return,cum_long_short_return
2020-03-31,magic_formula,2020-04-02,2020-04-30,0.26079675895765925,0.28281932867106513,-0.022022569713405882,0.10489944744347524
2020-04-30,magic_formula,2020-05-04,2020-05-29,0.10089510949187304,0.10272287341493275,-0.0018277639230597081,0.10287995209482936
2020-05-31,magic_formula,2020-06-02,2020-06-30,0.03965359704978892,0.03930829525186209,0.00034530179792683496,0.10326077852518534
2020-06-30,magic_formula,2020-07-02,2020-07-31,0.049028272862505516,0.03200552421149069,0.01702274865101483,0.1220413094545425
2020-07-31,magic_formula,2020-08-04,2020-08-31,0.03139270334916573,0.04137125379641786,-0.009978550447252127,0.11084496364424945
2020-08-31,magic_formula,2020-09-02,2020-09-30,-0.03659049220701447,-0.04094052727302731,0.004350035066012843,0.11567717818900558
2020-09-30,magic_formula,2020-10-02,2020-10-30,0.00549356753876683,0.008268528518862688,-0.0027749609800958577,0.11258121755314754
2020-10-31,magic_formula,2020-11-03,2020-11-30,0.1665665150171692,0.14545961865801088,0.021106896359158328,0.13606435400318806
2020-11-30,magic_formula,2020-12-02,2020-12-31,0.060550378433734016,0.05594913292685189,0.004601245506882123,0.14129166500757395
2020-12-31,magic_formula,2021-01-05,2021-01-29,0.061261856640206516,0.04479577000500114,0.01646608663520538,0.1600842724396263
2021-01-31,magic_formula,2021-02-02,2021-02-26,0.07326716430552618,0.05553906955886647,0.017728094746659713,0.18065035633554594
2021-02-28,magic_formula,2021-03-02,2021-03-31,-0.005302515485703638,0.03332914939284002,-0.03863166487854366,0.13503986743085794
2021-03-31,magic_formula,2021-04-05,2021-04-30,0.01844237453967727,0.022244579920278586,-0.0038022053806013173,0.13072421273971546
2021-04-30,magic_formula,2021-05-04,2021-05-28,0.007656553107173093,0.020326449529771525,-0.012669896422598432,0.11639805408177906
2021-05-31,magic_formula,2021-06-02,2021-06-30,0.033114819755356406,-0.01204003920810438,0.04515485896346079,0.16680885076092378
2021-06-30,magic_formula,2021-07-02,2021-07-30,-0.025822638481745503,-0.003751856000127647,-0.022070782481617857,0.14105646641815284
2021-07-31,magic_formula,2021-08-03,2021-08-31,0.015713742628741024,0.025409352633063147,-0.009695610004322123,0.12999322792685253
2021-08-31,magic_formula,2021-09-02,2021-09-30,-0.03220090908088936,-0.026894187959775277,-0.005306721121114081,0.12399666899749717
2021-09-30,magic_formula,2021-10-04,2021-10-29,0.030231356969181614,0.03346272552260152,-0.003231368553419909,0.12036462150714988
2021-10-31,magic_formula,2021-11-02,2021-11-30,-0.06335090362655088,-0.03722351066299486,-0.02612739296355602,0.09109241477856678
2021-11-30,magic_formula,2021-12-02,2021-12-31,0.06532422607423535,0.06161641577018628,0.0037078103040490765,0.09513797847675254
2021-12-31,magic_formula,2022-01-04,2022-01-31,-0.07592156132472384,-0.05810372982823058,-0.017817831496493262,0.07562499451084337
2022-01-31,magic_formula,2022-02-02,2022-02-28,-0.005439434356016192,-0.009188075468504826,0.0037486411124886335,0.07965712658688728
2022-02-28,magic_formula,2022-03-02,2022-03-31,0.056555380624099816,0.02562278498946756,0.030932595634632257,0.11305372390764834
2022-03-31,magic_formula,2022-04-04,2022-04-29,-0.09186789027558978,-0.06349250696687236,-0.028375383308717417,0.08147039784857335
2022-04-30,magic_formula,2022-05-03,2022-05-31,-0.01174074478854326,0.008740491210459129,-0.020481235999002388,0.059320547404301704
2022-05-31,magic_formula,2022-06-02,2022-06-30,-0.06787623422896519,-0.08945268566002856,0.021576451431063376,0.08217692574529822
2022-06-30,magic_formula,2022-07-05,2022-07-29,0.0787950874819936,0.08823772849385768,-0.00944264101186408,0.07195831752416271
2022-07-31,magic_formula,2022-08-02,2022-08-31,-0.012574517584163659,-0.0323818255285235,0.01980730794435984,0.09319092602288181
2022-08-31,magic_formula,2022-09-02,2022-09-30,-0.09523804580704952,-0.08943944666380843,-0.005798599143241087,0.08685195005584667
2022-09-30,magic_formula,2022-10-04,2022-10-31,0.06431826306107065,0.07991094869318145,-0.015592685632110803,0.06990500926997933
2022-10-31,magic_formula,2022-11-02,2022-11-30,0.033014311406705577,0.05039537057593976,-0.017381059169234186,0.05130892699839773
2022-11-30,magic_formula,2022-12-02,2022-12-30,-0.050940369338080736,-0.05259443244307038,0.0016540631049896462,0.05304785830649217
2022-12-31,magic_formula,2023-01-04,2023-01-31,0.11458770923187984,0.10742701375544646,0.0071606954764333874,0.06058841334193543
2023-01-31,magic_formula,2023-02-02,2023-02-28,-0.040431023139399114,-0.02510648069933121,-0.015324542440067902,0.044335381190232726
2023-02-28,magic_formula,2023-03-02,2023-03-31,-0.02864120222037614,-0.04328426468361326,0.01464306246323712,0.059627649409569994
2023-03-31,magic_formula,2023-04-04,2023-04-28,-0.014398854746750137,-0.022771760587076587,0.00837290584032645,0.06849981194388266
2023-04-30,magic_formula,2023-05-02,2023-05-31,-0.02031904722336896,-0.02539018194408701,0.005071134720718053,0.07391831843931196
2023-05-31,magic_formula,2023-06-02,2023-06-30,0.059278464271387395,0.08583417015134255,-0.026555705879955156,0.045399659435741535
2023-06-30,magic_formula,2023-07-05,2023-07-31,0.06460193288052406,0.056913800245141796,0.007688132635382261,0.053436830674466806
2023-07-31,magic_formula,2023-08-02,2023-08-31,-0.0346847940728053,-0.031273070577141154,-0.003411723495664147,0.0498427954880567
2023-08-31,magic_formula,2023-09-05,2023-09-29,-0.0643341991020847,-0.050745105397482976,-0.01358909370460172,0.03557638336506841
2023-09-30,magic_formula,2023-10-03,2023-10-31,-0.01855537611110737,-0.03795509522347223,0.019399719112364856,0.05566627432174953
2023-10-31,magic_formula,2023-11-02,2023-11-30,0.07710694671344714,0.07381024000278008,0.0032967067106670633,0.059146496412531
2023-11-30,magic_formula,2023-12-04,2023-12-29,0.08013357212614373,0.07078744705526988,0.009346125070873859,0.06904541203638037
2023-12-31,magic_formula,2024-01-03,2024-01-31,-0.01367151695940457,-0.014037535594420732,0.0003660186350161621,0.06943670257886403
2024-01-31,magic_formula,2024-02-02,2024-02-29,0.02167336794684726,0.02692227300564639,-0.00524890505879913,0.06382333086063241
2024-02-29,magic_formula,2024-03-04,2024-03-28,0.026877829496692072,0.037980472653369145,-0.011102643156677073,0.05201208003633928
2024-03-31,magic_formula,2024-04-02,2024-04-30,-0.047264562915234294,-0.045665969963582714,-0.0015985929516515798,0.050330340940140994
2024-04-30,magic_formula,2024-05-02,2024-05-31,0.03559535956803333,0.04273782289892682,-0.007142463330893488,0.042828394994651076
2024-05-31,magic_formula,2024-06-04,2024-06-28,-0.006662938310684127,-0.012668635488954682,0.0060056971782705545,0.04909130654389071
2024-06-30,magic_formula,2024-07-02,2024-07-31,0.07773734959518391,0.0937284241249265,-0.01599107452974259,0.03231520927244236
2024-07-31,magic_formula,2024-08-02,2024-08-30,0.022595662509874936,0.01447707202263561,0.008118590487239327,0.04069615371027413
2024-08-31,magic_formula,2024-09-04,2024-09-30,0.04559967185781369,0.039610395823478875,0.0059892760343348145,0.04692917024271548
2024-09-30,magic_formula,2024-10-02,2024-10-31,0.0093509433803076,-0.00626917151861427,0.01562011489892187,0.06328232417293966
2024-10-31,magic_formula,2024-11-04,2024-11-29,0.09114419249034482,0.08503164402816872,0.006112548462176098,0.06978168890842196
2024-11-30,magic_formula,2024-12-03,2024-12-31,-0.06522336173359627,-0.06353940337829567,-0.0016839583553006077,0.0679802210950371
2024-12-31,magic_formula,2025-01-03,2025-01-31,0.019430814290219464,0.031118144973646806,-0.011687330683427342,0.05549838308773958
2025-01-31,magic_formula,2025-02-04,2025-02-28,-0.021307473480628718,-0.021497800989975318,0.00019032750934660017,0.05569927346611214
2025-02-28,magic_formula,2025-03-04,2025-03-31,-0.038844768388030214,-0.015360607409004388,-0.023484160979025826,0.03090706178259328
2025-03-31,magic_formula,2025-04-02,2025-04-30,-0.026591447810837537,-0.03628686096065497,0.009695413149817433,0.04090213166563994
2025-04-30,magic_formula,2025-05-02,2025-05-30,0.0633432998499491,0.053100462206874324,0.010242837643074779,0.05156392320262149
2025-05-31,magic_formula,2025-06-03,2025-06-30,0.04720547520417056,0.049674340069887774,-0.0024688648657172144,0.048967753978570894
2025-06-30,magic_formula,2025-07-02,2025-07-31,0.016856400349732317,-0.010471270542209076,0.027327670891941394,0.07763359953555637
2025-07-31,magic_formula,2025-08-04,2025-08-29,0.07527642067782848,0.0922963849487948,-0.017019964270966317,0.0592923141742685
2025-08-31,magic_formula,2025-09-03,2025-09-30,0.02306660603203443,-9.19854273297256e-05,0.023158591459364157,0.08382403211427492
2025-09-30,magic_formula,2025-10-02,2025-10-31,-0.005938059713733526,-0.026699263379864405,0.02076120366613088,0.10632552358324654
2025-10-31,magic_formula,2025-11-04,2025-11-26,0.003806562052057233,0.03982080836281414,-0.036014246310756906,0.06648204367704236
2019-01-31,pe,2019-02-04,2019-02-28,0.04781746146843313,0.03713289113600142,0.010684570332431712,0.010684570332431642
2019-02-28,pe,2019-03-04,2019-03-29,-0.005343676436235146,-0.023196159968445623,0.017852483532210476,0.02872779998055064
2019-03-31,pe,2019-04-02,2019-04-30,0.018665730045811946,0.024966081223428083,-0.006300351177616136,0.022246453574496616
2019-04-30,pe,2019-05-02,2019-05-31,-0.052238377261891435,-0.0718417185311978,0.019603341269306372,0.042285899665255755
2019-05-31,pe,2019-06-04,2019-06-28,0.06900840035353341,0.05815894979551225,0.01084945055802116,0.05359412900099669
2019-06-30,pe,2019-07-02,2019-07-31,-0.0001309880957561623,0.004813338220725301,-0.004944326316481463,0.04838481582208676
2019-07-31,pe,2019-08-02,2019-08-30,-0.021542358156400595,-0.041008575912243855,0.01946621775584326,0.06879290293879925
2019-08-31,pe,2019-09-03,2019-09-30,0.02423447873647038,0.06314454904184834,-0.03891007030537796,0.027206095943561603
2019-09-30,pe,2019-10-02,2019-10-31,0.024196081508741436,0.039907464097253,-0.015711382588511565,0.011067267972940886
2019-10-31,pe,2019-11-04,2019-11-29,0.024360631689594264,0.015164145458404766,0.009196486231189498,0.020365534181660427
2019-11-30,pe,2019-12-03,2019-12-31,0.03407690427533503,0.05102600490001167,-0.01694910062467664,0.0030712560688634927
2019-12-31,pe,2020-01-03,2020-01-31,-0.0058994769469819085,-0.04132968192070035,0.03543020497371844,0.03861027627462854
2020-01-31,pe,2020-02-04,2020-02-28,-0.07625256718865916,-0.08643067819132924,0.010178111002670076,0.049181366955065364
2020-02-29,pe,2020-03-03,2020-03-31,-0.2115061027161886,-0.2720288266348397,0.06052272391865107,0.11268068116787955
2020-03-31,pe,2020-04-02,2020-04-30,0.20931188049910995,0.289551503530742,-0.08023962303163204,0.023399602756389415
2020-04-30,pe,2020-05-04,2020-05-29,0.10389401584107687,0.09927686351733342,0.004617152323743448,0.028124794610374204
2020-05-31,pe,2020-06-02,2020-06-30,0.03170181155266673,0.05541917621146449,-0.023717364658797764,0.003740383941848391
2020-06-30,pe,2020-07-02,2020-07-31,0.05476635408255915,0.031158154072310904,0.023608200010248246,0.027436887684310962
2020-07-31,pe,2020-08-04,2020-08-31,0.03542900874633622,0.05079520083226075,-0.015366192085924532,0.011649095111989416
2020-08-31,pe,2020-09-02,2020-09-30,-0.029747407449450956,-0.037182765993504,0.007435358544053045,0.01917106885491382
2020-09-30,pe,2020-10-02,2020-10-30,0.00035419187248146317,0.00785494610670576,-0.007500754234224297,0.011526517144801574
2020-10-31,pe,2020-11-03,2020-11-30,0.14727650756398014,0.17694958441693062,-0.02967307685295048,-0.01848858693723343
2020-11-30,pe,2020-12-02,2020-12-31,0.06138456838913496,0.07224410978883972,-0.010859541399704756,-0.029147350761671298
2020-12-31,pe,2021-01-05,2021-01-29,0.052851020171944166,0.13718899199994,-0.08433797182799584,-0.11102709414226863
2021-01-31,pe,2021-02-02,2021-02-26,0.0654859386951786,0.07457394391154747,-0.009088005216368863,-0.11910608454791427
2021-02-28,pe,2021-03-02,2021-03-31,-0.008461604513822727,0.01959596480502121,-0.028057569318843935,-0.14382182664325904
2021-03-31,pe,2021-04-05,2021-04-30,0.01842139187645684,0.014882616072007002,0.0035387758044498376,-0.1407920040390862
2021-04-30,pe,2021-05-04,2021-05-28,0.012709965073571436,0.01809788724548119,-0.005387922171909755,-0.14542134985080613
2021-05-31,pe,2021-06-02,2021-06-30,0.02388239482709282,0.0033386386079997093,0.020543756219093108,-0.12786509439209948
2021-06-30,pe,2021-07-02,2021-07-30,-0.016322595099295692,-0.026695701267812844,0.010373106168517152,-0.11881834642295908
2021-07-31,pe,2021-08-03,2021-08-31,0.018754204625871875,0.024448080220580464,-0.005693875594708589,-0.12383568513476628
2021-08-31,pe,2021-09-02,2021-09-30,-0.04409628851229773,-0.013300824806914425,-0.030795463705383302,-0.15081757149315067
2021-09-30,pe,2021-10-04,2021-10-29,0.03578914080354507,0.026564884486982587,0.009224256316562481,-0.14298449511308242
2021-10-31,pe,2021-11-02,2021-11-30,-0.05128681122763255,-0.05172993991960156,0.0004431286919690039,-0.14260472695340465
2021-11-30,pe,2021-12-02,2021-12-31,0.061470745417763865,0.04627830971238365,0.015192435705380217,-0.1295788043935473
2021-12-31,pe,2022-01-04,2022-01-31,-0.08578618688862986,-0.06542723835800157,-0.020358948530628293,-0.147299664714867
2022-01-31,pe,2022-02-02,2022-02-28,-0.014780733197958808,-0.01084109750908458,-0.003939635688874229,-0.1506589933876713
2022-02-28,pe,2022-03-02,2022-03-31,0.05300721617308686,0.024207878028725226,0.028799338144361634,-0.12619853453837038
2022-03-31,pe,2022-04-04,2022-04-29,-0.09536804220033127,-0.07734690790455806,-0.018021134295773206,-0.14194542809529787
2022-04-30,pe,2022-05-03,2022-05-31,-0.011283772440784405,0.001604865761235955,-0.01288863820202036,-0.15300458303016706
2022-05-31,pe,2022-06-02,2022-06-30,-0.06064739324388522,-0.07792665848481543,0.017279265240930215,-0.13836912456249306
2022-06-30,pe,2022-07-05,2022-07-29,0.08231568782115506,0.08236452740058008,-4.883957942501682e-05,-0.13841120625206904
2022-07-31,pe,2022-08-02,2022-08-31,-0.014632401295863642,-0.012613999936575032,-0.0020184013592886105,-0.14015023824451778
2022-08-31,pe,2022-09-02,2022-09-30,-0.08371525646250119,-0.09494098314305241,0.011225726680551218,-0.1304977998327136
2022-09-30,pe,2022-10-04,2022-10-31,0.059543093915509,0.06925583167094462,-0.009712737755435623,-0.13894304668071267
2022-10-31,pe,2022-11-02,2022-11-30,0.03422565619415141,0.027135937613372445,0.007089718580778965,-0.132838395199656
2022-11-30,pe,2022-12-02,2022-12-30,-0.048891330820868335,-0.04520866027205331,-0.003682670548815027,-0.1360318657027174
2022-12-31,pe,2023-01-04,2023-01-31,0.1008868195179475,0.11947583391161454,-0.01858901439366703,-0.15209218178683925
2023-01-31,pe,2023-02-02,2023-02-28,-0.030359911001265918,-0.02775361320636774,-0.002606297794898179,-0.1543020820637251
2023-02-28,pe,2023-03-02,2023-03-31,-0.015431568121817528,-0.06769166296069616,0.05226009483887863,-0.1101058286673331
2023-03-31,pe,2023-04-04,2023-04-28,-0.013882146017773359,-0.022654184193639956,0.008772038175866597,-0.1022996430239217
2023-04-30,pe,2023-05-02,2023-05-31,-0.016929295821249263,-0.009299871398429986,-0.007629424422819277,-0.10914858005180861
2023-05-31,pe,2023-06-02,2023-06-30,0.0543769905433318,0.07145889990440835,-0.017081909361076543,-0.12436602326155
2023-06-30,pe,2023-07-05,2023-07-31,0.04718246889049592,0.060038901638388695,-0.012856432747892776,-0.13562355259525782
2023-07-31,pe,2023-08-02,2023-08-31,-0.032440313344298095,-0.04376575284953483,0.011325439505236734,-0.12583410943042406
2023-08-31,pe,2023-09-05,2023-09-29,-0.06054532424841152,-0.05493261115793113,-0.005612713090480385,-0.1307405517676754
2023-09-30,pe,2023-10-03,2023-10-31,-0.025802943525467394,-0.04516944591836943,0.019366502392902038,-0.11390603658343146
2023-10-31,pe,2023-11-02,2023-11-30,0.07028441731426481,0.0723230119458909,-0.0020385946316260894,-0.11571242298036877
2023-11-30,pe,2023-12-04,2023-12-29,0.06327249146717093,0.08683216497140553,-0.0235596735042346,-0.13654594957880195
2023-12-31,pe,2024-01-03,2024-01-31,-0.00717539167657499,-0.021861516907360715,0.014686125230785725,-0.12386515526328712
2024-01-31,pe,2024-02-02,2024-02-29,0.04262740474285316,0.02500921087080581,0.017618193872047352,-0.10842924171065949
2024-02-29,pe,2024-03-04,2024-03-28,0.019153876597754305,0.03332046751923755,-0.014166590921483244,-0.12105975992090112
2024-03-31,pe,2024-04-02,2024-04-30,-0.048158422616087375,-0.048850451781487156,0.0006920291653997809,-0.12045150764012291
2024-04-30,pe,2024-05-02,2024-05-31,0.033547276865657505,0.03254119672959411,0.0010060801360633961,-0.11956661137325508
2024-05-31,pe,2024-06-04,2024-06-28,-0.007600487579014559,-0.010752759050552268,0.003152271471537709,-0.11679124631969773
2024-06-30,pe,2024-07-02,2024-07-31,0.059211517461831696,0.09665360772848097,-0.037442090266649276,-0.14986042819929035
2024-07-31,pe,2024-08-02,2024-08-30,0.01985336949900342,0.012943699490636331,0.00690967000836709,-0.14398624429709295
2024-08-31,pe,2024-09-04,2024-09-30,0.045672901224210416,0.037719004466888896,0.00795389675732152,-0.13717759926138495
2024-09-30,pe,2024-10-02,2024-10-31,0.0008327790167105922,0.009571743069715007,-0.008738964053004415,-0.14471777320556667
2024-10-31,pe,2024-11-04,2024-11-29,0.07797935511452517,0.09411969786195239,-0.01614034274742722,-0.15852232149181167
2024-11-30,pe,2024-12-03,2024-12-31,-0.05228988716483448,-0.055999221769175295,0.003709334604340815,-0.15540099922014083
2024-12-31,pe,2025-01-03,2025-01-31,0.029584498817016743,0.0224595352128671,0.0071249636041496416,-0.14938326207948316
2025-01-31,pe,2025-02-04,2025-02-28,-0.03247324634204512,-0.01833941699568614,-0.01413382934635898,-0.1614057338924083
2025-02-28,pe,2025-03-04,2025-03-31,-0.03904318428036648,-0.025186576630896223,-0.013856607649470259,-0.17302580561495673
2025-03-31,pe,2025-04-02,2025-04-30,-0.01621238185174411,-0.028789415499555205,0.012577033647811094,-0.16262492334630463
2025-04-30,pe,2025-05-02,2025-05-30,0.06296653435648576,0.0539526465621311,0.009013887794354664,-0.15507691836355908
2025-05-31,pe,2025-06-03,2025-06-30,0.04852622912443113,0.05064559581673148,-0.0021193666923003535,-0.15686762020033518
2025-06-30,pe,2025-07-02,2025-07-31,0.025966908923374624,-0.0024640263698659675,0.028430935293240592,-0.13289657806661492
2025-07-31,pe,2025-08-04,2025-08-29,0.06105051902756497,0.09115479191790388,-0.030104272890338908,-0.15900009610464427
2025-08-31,pe,2025-09-03,2025-09-30,0.0358047423333537,0.020225197843884477,0.015579544489469223,-0.14589770068626717
2025-09-30,pe,2025-10-02,2025-10-31,-0.006544629344170871,-0.0137035798359204,0.007158950491749528,-0.13978322461059067
2025-10-31,pe,2025-11-04,2025-11-26,0.0005521188166563671,0.031846173789323626,-0.03129405497266726,-0.16670289566803742
2019-01-31,weighted_composite,2019-02-04,2019-02-28,0.06440195532926453,0.044788545261775885,0.019613410067488644,0.019613410067488735
2019-02-28,weighted_composite,2019-03-04,2019-03-29,-0.008783802413723577,-0.020151134586099656,0.01136733217237608,0.031203694387134995
2019-03-31,weighted_composite,2019-04-02,2019-04-30,-0.0014002237118031216,0.037548390671696345,-0.03894861438349947,-0.008960260656389551
2019-04-30,weighted_composite,2019-05-02,2019-05-31,-0.0674665048905583,-0.07207156119080196,0.0046050563002436595,-0.004396466860933312
2019-05-31,weighted_composite,2019-06-04,2019-06-28,0.05188946608771382,0.06387295589473116,-0.011983489807017342,-0.016327271652135766
2019-06-30,weighted_composite,2019-07-02,2019-07-31,-0.01972646577884212,0.0027272512662022473,-0.02245371704504437,-0.038414380759385525
2019-07-31,weighted_composite,2019-08-02,2019-08-30,-0.03475730396913439,-0.027513451716434167,-0.00724385225270022,-0.045379964913485726
2019-08-31,weighted_composite,2019-09-03,2019-09-30,0.013720571648827779,0.051432268751375375,-0.0377116971025476,-0.08138030652469175
2019-09-30,weighted_composite,2019-10-02,2019-10-31,0.022062351472462056,0.027634729243076344,-0.0055723777706142875,-0.08649920248426202
2019-10-31,weighted_composite,2019-11-04,2019-11-29,0.03488803835209368,0.018328809608714088,0.01655922874337959,-0.07137233382093922
2019-11-30,weighted_composite,2019-12-03,2019-12-31,0.09499705592595181,0.04230890354346884,0.05268815238248297,-0.022444657838707416
2019-12-31,weighted_composite,2020-01-03,2020-01-31,0.02886301103439494,-0.04244807038798993,0.07131108142238488,0.04726587076104383
2020-01-31,weighted_composite,2020-02-04,2020-02-28,-0.04388052980350295,-0.09902452432457473,0.05514399452107178,0.10501629420039649
2020-02-29,weighted_composite,2020-03-03,2020-03-31,-0.23740246013980285,-0.2517349390339843,0.01433247889418146,0.12085391691475023
2020-03-31,weighted_composite,2020-04-02,2020-04-30,0.31144533157148707,0.2498542433057304,0.06159108826575668,0.18988852944446566
2020-04-30,weighted_composite,2020-05-04,2020-05-29,0.1613132904512424,0.097060370411051,0.0642529200401914,0.26634234198360174
2020-05-31,weighted_composite,2020-06-02,2020-06-30,0.10269990247841002,0.028784365571059102,0.07391553690735092,0.3599447160998319
2020-06-30,weighted_composite,2020-07-02,2020-07-31,0.03020508790068968,0.037296150212503376,-0.007091062311813695,0.35030126337734635
2020-07-31,weighted_composite,2020-08-04,2020-08-31,0.035849978295935635,0.05384408398989814,-0.017994105693962502,0.32600379972544324
2020-08-31,weighted_composite,2020-09-02,2020-09-30,-0.033069163708918374,-0.030508320254002623,-0.002560843454915751,0.32260811157372293
2020-09-30,weighted_composite,2020-10-02,2020-10-30,-0.006433540470167938,0.02227667030904597,-0.02871021077921391,0.28463575391214335
2020-10-31,weighted_composite,2020-11-03,2020-11-30,0.26068658365549363,0.1447624921079922,0.11592409154750144,0.4335559866538483
2020-11-30,weighted_composite,2020-12-02,2020-12-31,0.10196509352052921,0.06495851463837919,0.03700657888215002,0.4866069893559324
2020-12-31,weighted_composite,2021-01-05,2021-01-29,0.14989086137298357,0.098570712087073,0.05132014928591057,0.5628998819791569
2021-01-31,weighted_composite,2021-02-02,2021-02-26,0.0946430333402688,0.08110296920326193,0.013540064137006869,0.5840616466208752
2021-02-28,weighted_composite,2021-03-02,2021-03-31,-0.03781344164377033,0.025500126173411,-0.06331356781718134,0.48376905213094856
2021-03-31,weighted_composite,2021-04-05,2021-04-30,-0.0053555676813269535,0.014279362052725248,-0.019634929734052203,0.4546353510507961
2021-04-30,weighted_composite,2021-05-04,2021-05-28,0.0009033605841238684,0.025997273955246782,-0.025093913371122913,0.41813285756495455
2021-05-31,weighted_composite,2021-06-02,2021-06-30,0.04995229461742131,0.005915635074576536,0.044036659542844775,0.48058269140006393
2021-06-30,weighted_composite,2021-07-02,2021-07-30,-0.06162128049591638,-0.019148853345598214,-0.04247242715031817,0.41769875089955266
2021-07-31,weighted_composite,2021-08-03,2021-08-31,0.02269258351372868,0.021859754907778396,0.0008328286059502837,0.41887945097392176
2021-08-31,weighted_composite,2021-09-02,2021-09-30,-0.04118216623628852,-0.010087497937265839,-0.031094668299022684,0.37475986508958825
2021-09-30,weighted_composite,2021-10-04,2021-10-29,0.019193538594506575,0.038290256879361904,-0.01909671828485533,0.3485064632366466
2021-10-31,weighted_composite,2021-11-02,2021-11-30,-0.09946101137529463,-0.03925866000369397,-0.06020235137160066,0.2673232033099995
2021-11-30,weighted_composite,2021-12-02,2021-12-31,0.008522891638521945,0.05746207892892171,-0.04893918729039977,0.20530143570574189
2021-12-31,weighted_composite,2022-01-04,2022-01-31,-0.13972720399730168,-0.0579775479955589,-0.08174965600174278,0.10676845795839074
2022-01-31,weighted_composite,2022-02-02,2022-02-28,-0.01872938635749537,-0.01070418552471555,-0.00802520083277982,0.09788641880788873
2022-02-28,weighted_composite,2022-03-02,2022-03-31,0.028101794951654373,0.027823843031244456,0.0002779519204099169,0.09819157844638826
2022-03-31,weighted_composite,2022-04-04,2022-04-29,-0.1656448215059675,-0.05644207804797573,-0.10920274345799176,-0.021733954762419683
2022-04-30,weighted_composite,2022-05-03,2022-05-31,-0.07212190051319342,0.015263827419234934,-0.08738572793242835,-0.10722044523708352
2022-05-31,weighted_composite,2022-06-02,2022-06-30,-0.04015675481143585,-0.08374248304240756,0.043585728230971704,-0.06830799819301914
2022-06-30,weighted_composite,2022-07-05,2022-07-29,0.08512142615448394,0.14913604137449832,-0.06401461522001438,-0.12794990319225796
2022-07-31,weighted_composite,2022-08-02,2022-08-31,0.022690814162165476,-0.026751988773024756,0.04944280293519023,-0.08483330210617912
2022-08-31,weighted_composite,2022-09-02,2022-09-30,-0.10103723987517178,-0.08150762532777897,-0.019529614547392812,-0.10270615496265567
2022-09-30,weighted_composite,2022-10-04,2022-10-31,0.043710297552222534,0.07111290142779073,-0.027402603875568192,-0.1272943427581994
2022-10-31,weighted_composite,2022-11-02,2022-11-30,-0.00922103701332533,0.05945074744210645,-0.06867178445543178,-0.18722459754534426
2022-11-30,weighted_composite,2022-12-02,2022-12-30,-0.06787805911081493,-0.046903387335206034,-0.020974671775608897,-0.20427229483911902
2022-12-31,weighted_composite,2023-01-04,2023-01-31,0.16790353420434445,0.09928233604027642,0.06862119816406803,-0.14966850629863504
2023-01-31,weighted_composite,2023-02-02,2023-02-28,-0.06453525206803035,-0.025104303635149424,-0.03943094843288092,-0.18319788357762823
2023-02-28,weighted_composite,2023-03-02,2023-03-31,-0.03657147064190632,-0.05029654657069346,0.01372507592878714,-0.17198721251093707
2023-03-31,weighted_composite,2023-04-04,2023-04-28,-0.012587447135309777,-0.017978101715628053,0.005390654580318276,-0.16752368158549713
2023-04-30,weighted_composite,2023-05-02,2023-05-31,0.03185257368561497,-0.028105806378839037,0.059958380064454,-0.11760975009134289
2023-05-31,weighted_composite,2023-06-02,2023-06-30,0.05016346235920082,0.07749452245862126,-0.02733106009942044,-0.14172641104273898
2023-06-30,weighted_composite,2023-07-05,2023-07-31,0.0397782787263987,0.04599187322235008,-0.00621359449595138,-0.14705937509110423
2023-07-31,weighted_composite,2023-08-02,2023-08-31,-0.0848402141749553,-0.03271830210471376,-0.052121912070241534,-0.1915162713437426
2023-08-31,weighted_composite,2023-09-05,2023-09-29,-0.021903806588229147,-0.05537732270427676,0.03347351611604761,-0.16445347822300516
2023-09-30,weighted_composite,2023-10-03,2023-10-31,-0.08063799578928128,-0.03695427659590608,-0.0436837191933752,-0.20095325785331275
2023-10-31,weighted_composite,2023-11-02,2023-11-30,0.08453296182151397,0.07848690328226117,0.006046058539252802,-0.1961221744746947
2023-11-30,weighted_composite,2023-12-04,2023-12-29,0.09670897728913648,0.07531747841524199,0.021391498873894493,-0.1789260228752213
2023-12-31,weighted_composite,2024-01-03,2024-01-31,-0.02798477068590359,-0.012951915136567757,-0.015032855549335833,-0.19126910936865682
2024-01-31,weighted_composite,2024-02-02,2024-02-29,0.07971917175303964,0.029329100358592212,0.05039007139444743,-0.15051710205084845
2024-02-29,weighted_composite,2024-03-04,2024-03-28,0.0015634456291701076,0.03982710699146032,-0.03826366136229021,-0.18302142799103172
2024-03-31,weighted_composite,2024-04-02,2024-04-30,-0.07464065803787023,-0.04978209803294022,-0.024858560004930016,-0.20333033884605867
2024-04-30,weighted_composite,2024-05-02,2024-05-31,0.019066615504522384,0.0391091266104834,-0.020042511105961017,-0.2192975993775187
2024-05-31,weighted_composite,2024-06-04,2024-06-28,-0.01604197205128106,-0.015380677382055244,-0.0006612946692258169,-0.2198138737133022
2024-06-30,weighted_composite,2024-07-02,2024-07-31,0.0673975257422968,0.10027398617952707,-0.032876460437230276,-0.24546363202784272
2024-07-31,weighted_composite,2024-08-02,2024-08-30,-0.003851485941644774,0.018505088357597538,-0.022356574299242312,-0.26233248039989265
