Date,IVV,EEM,XLU,VOO,VTI,XLRE,XLK,XLI,XLY,AOR,XLV,XLP,FBND,XLB,VT,XLF,SPY,XLE,TDVG,AOA
2008-09-23,86.85859680175781,24.360614776611328,18.504167556762695,,44.060211181640625,,16.069599151611328,22.658863067626953,22.960004806518555,,22.49351692199707,17.264739990234375,,25.588909149169922,31.298627853393555,12.16705322265625,86.72644805908203,39.681453704833984,,
2008-09-24,86.84400939941406,24.640300750732422,18.675189971923828,,44.0204963684082,,16.10918617248535,22.60853385925293,22.87957763671875,,22.702964782714844,17.232980728149414,,25.082805633544922,30.311424255371094,12.030477523803711,87.00445556640625,39.79869842529297,,
2008-09-25,88.62085723876953,25.9058837890625,19.04483985900879,,44.807621002197266,,16.386241912841797,22.78826141357422,23.28972625732422,,23.1143856048584,17.658573150634766,,25.01348876953125,31.173486709594727,12.363004684448242,88.36515045166016,40.77185821533203,,
2008-09-26,88.77448272705078,25.024877548217773,19.050357818603516,,44.77082824707031,,16.465404510498047,22.694807052612305,23.522933959960938,,23.069503784179688,17.59504508972168,,24.43112564086914,31.472427368164062,12.701476097106934,88.40904998779297,39.687313079833984,,
2008-09-29,82.18367767333984,22.102155685424805,18.051776885986328,,41.820926666259766,,15.040511131286621,21.925615310668945,21.95474624633789,,22.55335807800293,16.93443489074707,,22.67020606994629,29.47715950012207,11.026947021484375,81.48120880126953,34.968231201171875,,
2008-09-30,85.45346069335938,23.89214515686035,18.333141326904297,,42.93175506591797,,15.713379859924316,22.141271591186523,22.437273025512695,,22.478546142578125,17.53152847290039,,23.155492782592773,29.901233673095703,11.810768127441406,84.8536605834961,37.10793685913086,,
2008-10-01,84.78050231933594,24.1788272857666,18.25589942932129,,42.88025665283203,,15.570894241333008,21.61649513244629,22.437273025512695,,22.62816047668457,17.658573150634766,,22.774192810058594,29.463260650634766,12.273932456970215,84.90489196777344,36.49827194213867,,
2008-10-02,81.656982421875,22.06020164489746,17.991079330444336,,40.952884674072266,,14.961362838745117,20.322528839111328,21.625019073486328,,22.665559768676758,17.436246871948242,,21.13805389404297,27.87816047668457,11.66231632232666,81.82500457763672,34.41717529296875,,
2008-10-03,80.64756774902344,21.479854583740234,17.720748901367188,,40.32760238647461,,14.747617721557617,19.99903678894043,20.86907196044922,,22.1793270111084,17.296504974365234,,20.930068969726562,27.634838104248047,11.151644706726074,80.72032928466797,34.006813049316406,,
2008-10-06,77.97024536132812,19.864669799804688,16.854570388793945,,38.92253494262695,,13.932266235351562,19.474254608154297,20.282005310058594,,21.349016189575195,16.794694900512695,,19.89708709716797,26.313934326171875,10.569714546203613,76.60900115966797,32.17780303955078,,
