Date,DGRW,GGRW,DON,DES,DEM,DTH,DHS
2011-09-09,,,11.048351287841797,8.884686470031738,27.38804054260254,18.87467384338379,23.308116912841797
2011-09-12,,,11.075933456420898,8.937115669250488,27.210468292236328,18.593338012695312,23.4283447265625
2011-09-13,,,11.213837623596191,9.059447288513184,27.286577224731445,18.760051727294922,23.542516708374023
2011-09-14,,,11.365530967712402,9.201449394226074,27.235836029052734,19.09868621826172,23.746864318847656
2011-09-15,,,11.51952838897705,9.30412483215332,27.651884078979492,19.52587890625,24.02335548400879
2011-09-16,,,11.528718948364258,9.343445777893066,27.570695877075195,19.400842666625977,24.263757705688477
2011-09-19,,,11.41149616241455,9.17086124420166,26.91111183166504,18.95802879333496,24.053396224975586
2011-09-20,,,11.314961433410645,9.094406127929688,26.698017120361328,19.010128021240234,24.10749053955078
2011-09-21,,,10.919641494750977,8.738317489624023,25.870994567871094,18.39537811279297,23.542516708374023
2011-09-22,,,10.625450134277344,8.59195327758789,24.668521881103516,17.79105567932129,23.013608932495117
2011-09-23,,,10.676015853881836,8.659675598144531,24.972949981689453,18.009859085083008,23.097734451293945
2011-09-26,,,10.8876953125,8.797012329101562,25.015871047973633,18.566818237304688,23.469694137573242
2011-09-27,,,11.045352935791016,8.99795150756836,25.708885192871094,19.109024047851562,23.712413787841797
2011-09-28,,,10.730035781860352,8.735190391540527,25.06759262084961,18.61419105529785,23.3847599029541
2011-09-29,,,10.913193702697754,8.739609718322754,25.28479766845703,18.887929916381836,23.68206787109375
2011-09-30,,,10.69062328338623,8.699862480163574,24.48834991455078,18.545759201049805,23.39082908630371
2011-10-03,,,10.24315071105957,8.311239242553711,24.028057098388672,18.014074325561523,22.808319091796875
2011-10-04,,,10.572375297546387,8.779356002807617,24.633163452148438,18.303600311279297,23.12385368347168
2011-10-05,,,10.695256233215332,8.865460395812988,25.088275909423828,18.67209815979004,23.29373550415039
2011-10-06,,,10.95493221282959,9.059778213500977,25.71405792236328,19.2300968170166,23.597145080566406
2011-10-07,,,10.818140029907227,8.777142524719238,25.408924102783203,19.187986373901367,23.62139129638672
2011-10-10,,,11.154322624206543,9.13485050201416,26.33466911315918,19.835493087768555,24.197830200195312
2011-10-11,,,11.091726303100586,9.172394752502441,26.257097244262695,19.824960708618164,24.04004669189453
2011-10-12,,,11.235465049743652,9.351244926452637,26.71221351623535,20.172380447387695,24.19175910949707
2011-10-13,,,11.19141674041748,9.280592918395996,26.582904815673828,20.07764434814453,24.185701370239258
2011-10-14,,,11.360663414001465,9.404239654541016,26.87771224975586,20.382963180541992,24.446584701538086
2011-10-17,,,11.12650203704834,9.14810562133789,26.28812599182129,19.830217361450195,24.155344009399414
2011-10-18,,,11.418633460998535,9.439563751220703,26.924253463745117,20.177663803100586,24.48908042907715
2011-10-19,,,11.29806900024414,9.302669525146484,26.479490280151367,19.851268768310547,24.33131217956543
2011-10-20,,,11.367623329162598,9.333582878112793,25.884729385375977,19.940765380859375,24.45265769958496
2011-10-21,,,11.611063957214355,9.53892707824707,26.36052894592285,20.398757934570312,24.865272521972656
